"Time / s","Inertia:Torque","Inertia:Speed"
45.799599999983968,0.010255306500454253,98.974469349954575
45.800599999983966,0.010254281021078948,98.974571897892105
45.801599999983964,0.010253255644246728,98.974674435575324
45.802599999983961,0.010252230369946824,98.974776963005311
45.803599999983959,0.010251205198169466,98.974879480183048
45.804599999983957,0.010250180128903996,98.974981987109601
45.805599999983954,0.0102491551621402,98.975084483785977
45.806599999983952,0.010248130297867974,98.975186970213201
45.80759999998395,0.010247105536077217,98.975289446392281
45.808599999983947,0.010246080876757269,98.97539191232427
45.809599999983945,0.010245056319898249,98.975494368010175
45.810599999983943,0.010244031865489833,98.97559681345102
45.81159999998394,0.010243007513521585,98.975699248647842
45.812599999983938,0.010241983263983734,98.975801673601623
45.813599999983936,0.0102409591168654,98.975904088313456
45.814599999983933,0.010239935072156814,98.976006492784322
45.815599999983931,0.010238911129847539,98.976108887015243
45.816599999983929,0.010237887289927361,98.976211271007259
45.817599999983926,0.010236863552386066,98.97631364476139
45.818599999983924,0.010235839917213219,98.976416008278676
45.819599999983922,0.010234816384398826,98.97651836156011
45.820599999983919,0.010233792953932785,98.976620704606717
45.821599999983917,0.010232769625804661,98.976723037419532
45.822599999983915,0.010231746400004127,98.97682535999958
45.823599999983912,0.010230723276521192,98.976927672347884
45.82459999998391,0.010229700255345309,98.977029974465466
45.825599999983908,0.010228677336466596,98.977132266353337
45.826599999983905,0.010227654519874507,98.977234548012547
45.827599999983903,0.010226631805559161,98.977336819444076
45.828599999983901,0.010225609193510232,98.977439080648978
45.829599999983898,0.010224586683717063,98.977541331628288
45.830599999983896,0.010223564276169994,98.977643572383002
45.831599999983894,0.010222541970858368,98.977745802914157
45.832599999983891,0.010221519767772524,98.977848023222748
45.833599999983889,0.010220497666901696,98.977950233309826
45.834599999983887,0.010219475668235667,98.97805243317643
45.835599999983884,0.010218453771764557,98.978154622823538
45.836599999983882,0.010217431977478042,98.97825680225219
45.83759999998388,0.010216410285365796,98.978358971463422
45.838599999983877,0.010215388695417715,98.978461130458228
45.839599999983875,0.010214367207623365,98.978563279237662
45.840599999983873,0.010213345821972641,98.978665417802731
45.84159999998387,0.010212324538455664,98.97876754615443
45.842599999983868,0.010211303357061774,98.978869664293825
45.843599999983866,0.010210282277780869,98.978971772221911
45.844599999983863,0.010209261300602734,98.979073869939725
